textID,text,sentiment,processed
22982a3021, I adoreeeee Matt Nathanson!! I am so jealous of you right now.,neutral,i adoreeee matt nathanson i am so jealou of you right now
e6b8b92788," I wasn`t  I was with the bf at the time, and am now omw to class. What is this new Kaggra,?",neutral,i wasnt i wa with the bf at the time and am now omw to class what is thi new kaggra
6869b7bd64,bed bed bed  do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,negative,bed bed bed do you never answer text anymor i thought of you the other day and sent one but never heard back sad day
92c23057ec,  Thanks for Following,positive,thank for follow
24da010706," Sorry to hear that.  If I didn`t already so much planned this weekend, I`d have considered going too.",negative,sorri to hear that if i didnt alreadi so much plan thi weekend id have consid go too
0507a7a077, 167 Brian 167 that`s 1...6....7 followers count them and weep. And they ALL know who is the buzz champion by now,neutral,167 brian 167 that 1 6 7 follow count them and weep and they all know who is the buzz champion by now
9b638aff3f,Good Morning and Happy Mothers Day everyone,positive,good morn and happi mother day everyon
cdee7f473f,"Time to get ready for wrk! Ahhhh, I dnt wanna goooo!",negative,time to get readi for wrk ahhhh i dnt wanna goooo
7787b99e9d,"Did 2dives w/ Oceans Deep Dive. 10m vis, no sun, no colours. Dynamite fishing has done it`s toll on the reefs.",neutral,did 2dive w ocean deep dive 10m vi no sun no colour dynamit fish ha done it toll on the reef
cc44dc0295,Just tried to sign up for  but apparently Knoxville is not a big enough city  Will Knox ever be on the list?,neutral,just tri to sign up for but appar knoxvil is not a big enough citi will knox ever be on the list
6601679901,_Neith James just doesn`t take a bad pic! Colossal loveliness! (wondering if I spelt colossal right...),positive,neith jame just doesnt take a bad pic coloss loveli wonder if i spelt coloss right
8acbf01666, oh no! I woke up accidentally.  how can we get you to fall asleep? Should I scare you with P2 or P3 stories? JK!,negative,oh no i woke up accident how can we get you to fall asleep should i scare you with p2 or p3 stori jk
4d2662865f,Choir banquet was more than I could`ve ever dreamed.   I`m so happy! Now after party at Lauren`s!!!,positive,choir banquet wa more than i couldv ever dream im so happi now after parti at lauren
8bd29292c7,"late for   sick kid at home, hope she feels better later tonite",negative,late for sick kid at home hope she feel better later tonit
06a4343518,"omg! i luv u guys, thanks for keepin me entertained, and awake !  .... missinmydgbigtyme",positive,omg i luv u guy thank for keepin me entertain and awak missinmydgbigtym
89458dbc4f,  dull life was on the soundtrack of one of my favourite showss,neutral,dull life wa on the soundtrack of one of my favourit show
263107d340,On a flight home  after an awesome trip with my cousin! Miss you sophia,neutral,on a flight home after an awesom trip with my cousin miss you sophia
f8e833863b,in media still havnet found ipod,neutral,in medium still havnet found ipod
c609f49827,I think I tricked out my ankle during cardio yesterday.  I`m getting old.,negative,i think i trick out my ankl dure cardio yesterday im get old
96a73f85a5,"wish I was feeling better...I`ve been holding a potential cold at bay for a few days now & I think it is winning...aches, cough",neutral,wish i wa feel better ive been hold a potenti cold at bay for a few day now i think it is win ach cough
2de1bcb225," 07 !!! It`s bloody quick,, even my gran could drift it   http://twitpic.com/4ja93",neutral,07 it bloodi quick even my gran could drift it 4ja93
b812c405ed,_370 i thought he was off until next week...i think we have another week to do his ohmygod please tell me with have another week,neutral,370 i thought he wa off until next week i think we have anoth week to do hi ohmygod pleas tell me with have anoth week
7e6f5423b6,() Oh snap!  Just broke my windshield while replacing my wiper blades.,negative,oh snap just broke my windshield while replac my wiper blade
5ca138e6ff,Cavs do it again!!  Oh yea!,neutral,cav do it again oh yea
0680f9ad85,i love you more than you`ll ever know.,positive,i love you more than youll ever know
bcee9ad1b5,"Ive been up since 530,i hate wen i cant sleep. Garys takn a nap and i mite do the same",neutral,ive been up sinc 530i hate wen i cant sleep gari takn a nap and i mite do the same
c3a3d2b1ec, I would totally take you to prom...if i hadnt already gone  sorry lol,negative,i would total take you to prom if i hadnt alreadi gone sorri lol
731f36dff2,just reached for her plate to get another bit of toast and realised id eaten it all  not a nice feeling,negative,just reach for her plate to get anoth bit of toast and realis id eaten it all not a nice feel
939cbd9cea,JoBo`s tired of getting off work at 7,negative,jobo tire of get off work at 7
55c8ed0f8f, being sunburnt is horrible,negative,be sunburnt is horribl
daced5469d,The Renegades last day was today and...well... he`s gone... didn`t catch him  Gutted... Closest he came to Greenock was Kilmacolm!,neutral,the renegad last day wa today and well he gone didnt catch him gut closest he came to greenock wa kilmacolm
babb367967," well, I was under the impression most people have the urge to buy new sofas  To be fair, we`re not tiling, we have a man for that",neutral,well i wa under the impress most peopl have the urg to buy new sofa to be fair were not tile we have a man for that
6e744ec491,Had a long day at work. Stood home. Now sleeping to have another long day at work tomorrow & happy mothers day to all mothers,positive,had a long day at work stood home now sleep to have anoth long day at work tomorrow happi mother day to all mother
93000a69d3,Drinking coffee....MMMMM.....coffee,neutral,drink coffe mmmmm coffe
cb485c99a5,Starting to get sad.,negative,start to get sad
26167f5456,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings",negative,it friday well technic anyway but it realli thursday for me dang have to work saturday morn
c6388a7dd0, Then I guess that makes me Dot?,neutral,then i guess that make me dot
b0a00379a7,"Good Morning BTW - A public holiday in UK, love it  and dinner tonoght with 2 special people.",positive,good morn btw a public holiday in uk love it and dinner tonoght with 2 special peopl
ac47dbed9f,I totally want some white chocolate macadamia cookies from Mrs. Fields but the mall is soooo far away. Bleh  i think I`ll make my own,negative,i total want some white chocol macadamia cooki from mr field but the mall is soooo far away bleh i think ill make my own
8b98227591,"Work, work, work. Finally not sick, though.",positive,work work work final not sick though
53f02b5eb2,I just had a horrible dream.,negative,i just had a horribl dream
f9af6df98e,its too sunny for work  !!!,negative,it too sunni for work
efba40bbab,Time to get off the puter. Nite all.,neutral,time to get off the puter nite all
3484dd8b5e,"was mostly sick when she went to bed, but woke up feeling mostly dead",negative,wa mostli sick when she went to bed but woke up feel mostli dead
9776230555,Fb I hate when I try & support my local bookstore & they never have what I need,negative,fb i hate when i tri support my local bookstor they never have what i need
11822e055c,"i feel like i`m quarantined everywhere i go... pinkeye, go away already!",negative,i feel like im quarantin everywher i go pinkey go away alreadi
da7fa3426e, i hope you knew its due tuesday,positive,i hope you knew it due tuesday
3dc5deb4d3, dude what is your sn nowadays because i think i lost yours,neutral,dude what is your sn nowaday becaus i think i lost your
b4371ac334,is over it.  http://plurk.com/p/rp5np,neutral,is over it prp 5np
c60a0e1ea5,"  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don`t blame me",negative,oist the 1st tym di pa ko 18 the 2nd tym may sakit na siya dont blame me
ea6498f2a0,"ooh_Bell whatchu goin as? Monsterpalooza`s this weekend for us.  on the no Ink, i won`t be a stressed contestant this year! Miss U X0",neutral,oohbel whatchu goin a monsterpalooza thi weekend for u on the no ink i wont be a stress contest thi year miss u x0
9fc2db9310,"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL",positive,citi dippin iz u fun so much eye candi out here i rememb y i miss lol
c0704fd61e, **** girl I`m so down but ya gotta let me know so I can get my kit together & I got a flyer  Any next weekend? I'M DOWN!,negative,girl im so down but ya gotta let me know so i can get my kit togeth i got a flyer ani next weekend im down
5fcb9e73d9,I`m always hungry all the time but now I don`t even feel like eating. This is not normal...and my throat`s sore. I`m sick,negative,im alway hungri all the time but now i dont even feel like eat thi is not normal and my throat sore im sick
d1080ffd8d,  amason seems to think hamburger a-go-gos don`t get it till october! well now....,neutral,amason seem to think hamburg agogo dont get it till octob well now
f364919d1b,Did not feel like getting up,negative,did not feel like get up
bb3f346df1,im quite upset do I really look under 15 :| they must have thought i was 14 or something ! Whatt ! thats unfair,negative,im quit upset do i realli look under 15 they must have thought i wa 14 or someth whatt that unfair
cadd44e0ed,"Ok, sending me messages asking to set my blog live won`t work (linked to my developing website)! Take a tip from  and be patient!",neutral,ok send me messag ask to set my blog live wont work link to my develop websit take a tip from and be patient
7010b3bae0, haha. the pic wrong. haha. now the one is then correct.,neutral,haha the pic wrong haha now the one is then correct
ead4f91796," nooo, poor cat  he just wants a cuddle... or food, its hard to tell",negative,nooo poor cat he just want a cuddl or food it hard to tell
d0cb089016, Hahaha!! Tv isn`t really my thing anyway..I more of a music girl,positive,hahaha tv isnt realli my thing anyway i more of a music girl
fd8f12280d,happy birthday to ,positive,happi birthday to
ade7b64fe3,stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing,negative,stuck in stupid jeuno with flag up wish i wa in windi fish
